2014/07/24,1406131,2,Apl,CL,15,Tea
2014/07/24,1406131,1.83,Apl,,,
2014/07/24,1407087,1,Apl,CL,15,Tea
2014/07/24,1407087,3,Apl,,,
2014/07/24,Stock,2,Sp,,,Stock
2014/07/24,Stock,2.83,Sp,,,Stock
2014/07/24,Stock,1,Sp,,,Stock
2014/07/24,Stock,2,Sp,,,Stock
2014/07/25,1407062,0.83,Bol,,,
2014/07/25,1407114,0.25,Bol,,,
2014/07/25,1407121,0.17,Bol,,,
2014/07/25,1407069,0.75,Bol,,,
2014/07/25,1407069,2.83,Bol,,,
2014/07/25,1407069,1.67,Bol,,,
2014/07/25,1405160,0.33,Bol,,,
2014/07/25,1407094,2,Apl,MH,60,Driving
2014/07/25,1407094,2.25,Apl,,,
2014/07/25,1406131,0.58,Apl,,,
2014/07/25,,0,,,,Maybe Missing
2014/07/25,1406131,2,Gr,,,
2014/07/25,1406131,1.83,Gr,,,
2014/07/25,1407110,1,Gr,,,
2014/07/25,1407128,0.5,Gr,,,
2014/07/25,1407113,1.5,Gr,,,
2014/07/25,STK14019,2,Wel,,,Stock
2014/07/25,STK14019,0.33,Wel,,,Stock
2014/07/25,1407104,0.25,Wel,,,
2014/07/25,1407076,0.17,Wel,,,
2014/07/25,1407102,0.83,Wel,MH,15,Unloading
2014/07/25,1407038,1.25,Pol,,,
2014/07/25,1407102,0.75,Pol,,,
2014/07/25,1407097,1.25,Wel,,,
2014/07/25,Team Meeting,0.67,,TM,40,
2014/07/25,1407069,1,Cut,,,
2014/07/25,1407080,0.33,Cut,,,
2014/07/25,1407080,2.83,Cut,CL,40,
2014/07/25,1407080,1.5,Cut,CL,90,
2014/07/25,Team Meeting,0.38,,TM,23,
2014/07/25,1407080,1.62,Apl,,,
2014/07/25,1407080,2.83,Apl,,,
2014/07/25,1407080,1.08,Apl,,,
2014/07/25,1407113,0.92,Apl,,,
2014/07/25,1407052,0.17,Riv,,,
2014/07/25,1407076,0.42,Pol,,,
2014/07/25,1407104,0.42,Pol,,,
2014/07/25,1407097,1,Pol,,,
2014/07/25,1407097,0.75,Pol,MH,25,
2014/07/25,1407097,1.25,Pol,,,
2014/07/25,1405160,0.83,Pol,,,
2014/07/25,1405160,2,Pol,,,
